Internal ID,ZAB Subscription,Line ID
2447718,168418,1
2447719,173024,0
2447719,168418,1
2447720,173024,0
2447720,168418,1
2447721,173024,0
2447721,168418,1
2447722,173024,0
2447722,168418,1
2447723,173024,0
2447723,168418,1
2447724,173024,0
2447724,168418,1
2447725,173024,0
2447725,168418,1
2447726,173024,0
2447726,168418,1
2447727,173024,0
2447727,168418,1
2447728,173024,0
2447728,168418,1
2447729,173024,0
2447729,168418,1
2447730,173024,0
2447730,168418,1
2447731,173024,0
2447731,168418,1
2447732,173024,0
2447732,168418,1
2447733,173024,0
2447733,168418,1
2447734,173024,0
2447734,168418,1
2447735,173024,0
2447735,168418,1
2447736,173024,0
2447736,168418,1
2447737,173024,0
2447737,168418,1
2447739,173024,0
2447739,168418,1
2447740,173024,0
2447740,168418,1
2447741,173024,0
2447741,168418,1
2447742,173024,0
2447742,168418,1
2447743,173024,0
2447743,168418,1
2447744,173024,0
2447744,168418,1
2447745,173024,0
2447745,168418,1
2447747,173024,0
2447747,168418,1
2447748,173024,0
2447748,168418,1
2447749,173024,0
2447749,168418,1
2448350,173024,0
2448350,168418,1
2448351,173024,0
2448351,168418,1
2448352,173024,0
2448352,168418,1
2448353,173024,0
2448353,168418,1
2448355,173024,0
2448355,168418,1
2448356,173024,0
2448356,168418,1
2448357,173024,0
2448357,168418,1
2448358,173024,0
2448358,168418,1
2448359,173024,0
2448359,168418,1
2448360,173024,0
2448360,168418,1
2448362,173024,0
2448362,168418,1
2448363,173024,0
2448363,168418,1
2448365,173024,0
2448365,168418,1
2448366,173024,0
2448366,168418,1
2448367,173024,0
2448367,168418,1
2448368,173024,0
2448368,168418,1
2448369,173024,0
2448369,168418,1
2448370,170320,0
2448370,168418,1
2448371,170320,0
2448371,168418,1
2448372,170320,0
2448372,168418,1
2448373,170320,0
2448373,168418,1
2448374,170320,0
2448374,168418,1
2448375,170320,0
2448375,168418,1
2448376,170320,0
2448376,168418,1
2448377,170320,0
2448377,168418,1
2448378,170320,0
2448378,168418,1
2448379,171819,0
2448379,168418,1
2448380,170320,0
2448380,168418,1
2448381,170320,0
2448381,168418,1
2448382,170320,0
2448382,168418,1
2448383,170320,0
2448383,168418,1
2448384,170320,0
2448384,168418,1
2448385,170320,0
2448385,168418,1
2448386,170320,0
2448386,168418,1
2448387,170320,0
2448387,168418,1
2448388,170320,0
2448388,168418,1
2448389,170320,0
2448389,168418,1
2448390,170320,0
2448390,168418,1
2448391,170320,0
2448391,168418,1
2448392,172424,0
2448392,168418,1
2448393,172424,0
2448393,168418,1
2448394,172424,0
2448394,168418,1
2448395,172424,0
2448395,168418,1
2448396,172424,0
2448396,168418,1
2448397,172424,0
2448397,168418,1
2448398,172424,0
2448398,168418,1
2448399,172424,0
2448399,168418,1
2448400,172424,0
2448400,168418,1
2448401,172424,0
2448401,168418,1
2448402,172424,0
2448402,168418,1
2448403,172424,0
2448403,168418,1
2448404,172424,0
2448404,168418,1
2448405,172424,0
2448405,168418,1
2448406,172424,0
2448406,168418,1
2448407,172424,0
2448407,168418,1
2448408,172424,0
2448408,168418,1
2448409,172424,0
2448409,168418,1
2448410,172424,0
2448410,168418,1
2448411,172424,0
2448411,168418,1
2448412,172424,0
2448412,168418,1
2448413,172424,0
2448413,168418,1
2448414,172424,0
2448414,168418,1
2448415,172424,0
